2018_09_25_66|Queen has been touring with this American Idol alumnus as Front Man, seen here with Brian May.|Queen has been touring with this American Idol alumnus as Front Man, seen here with Brian May.
2018_09_26_76|Amelia Earhart and Fred Noonan were lost looking for this island that's 2,000 miles southwest of Honolulu.|Amelia Earhart and Fred Noonan were lost looking for this island that's two thousand miles southwest of Honolulu.
2018_09_21_86|All right, what did it cost you? Not a big wager, no 2,200 dollars.|All right, what did it cost you? Not a big wager, no two thousand, two hundred dollars.
2018_09_10_37|A legendary love triangle consisted of King Arthur, Queen Guinevere and him.|A legendary love triangle consisted of King Arthur, Queen Guinevere and him.
2018_09_24_76|If you like fish or this Andrew Lloyd Webber musical, you are a fan.|If you like fish or this Andrew Lloyd Webber musical, you are a fan.
2018_09_26_69|This politician refused to ask for a pardon in 1881. One was granted by Jimmy Carter nearly 100 years later.|This politician refused to ask for a pardon in eighteen eighty-one. One was granted by Jimmy Carter nearly one hundred years later.
2018_07_02_87|Answer?|Answer?
2018_09_24_84|Here is the clue. Diehard fans of this 1975 movie are naturally finaddicts.|Here is the clue. Diehard fans of this nineteen seventy-five movie are naturally finaddicts.
2018_09_14_31|a literative translation of the Arabic, Allahu Akbar|a literative translation of the Arabic, Allahu Akbar
2018_09_13_36|Inner party member and torturer O'Brien shows this man the true face of evil in 1984.|Inner party member and torturer O'Brien shows this man the true face of evil in nineteen eighty-four.
2018_09_21_55|When the shepherds get to see newborn Jesus in Bethlehem, they find him lying in this trough.|When the shepherds get to see newborn Jesus in Bethlehem, they find him lying in this trough.
2018_09_25_63|Come Up to the Lab took on a whole new meaning in 1973 with the launch of this.|Come Up to the Lab took on a whole new meaning in nineteen seventy-three with the launch of this.
2018_09_13_68|According to Arthur C. Clarke, any sufficiently advanced technology is indistinguishable from this.|According to Arthur C. Clarke, any sufficiently advanced technology is indistinguishable from this.
2018_07_02_43|His adventures began in Wales in 1888. He spent some time in the Middle East, then died in a motorcycle accident in 1935.|His adventures began in Wales in eighteen eighty-eight. He spent some time in the Middle East, then died in a motorcycle accident in nineteen thirty-five.
2018_09_25_13|Water and lemon juice are a simple recipe for this junior spy specialty.|Water and lemon juice are a simple recipe for this junior spy specialty.
2018_09_27_6|Good, you're on the board.|Good, you're on the board.
2018_09_27_24|Oh, hello Maria.|Oh, hello Maria.
2018_09_21_35|These two title words describe Sarah, who travels to the prairie to be a farmer's wife.|These two title words describe Sarah, who travels to the prairie to be a farmer's wife.
2018_09_24_43|A 2013 study on diving mammals like these Galapagos sea lions found that they contain a positively charged myoglobin. It's a protein that allows them to store this gas, which permits them to stay underwater longer as they hunt for their fish prey.|A twenty thirteen study on diving mammals like these Galapagos sea lions found that they contain a positively charged myoglobin. It's a protein that allows them to store this gas, which permits them to stay underwater longer as they hunt for their fish prey.
2018_09_27_30|Take a look.|Take a look.
2018_09_20_17|Frank O'Harris and Terry Bradshaw.|Frank O'Harris and Terry Bradshaw.
2018_09_14_30|Excel in Spanish and you get not just bien, but this very good.|Excel in Spanish and you get not just bien, but this very good.
2018_07_02_84|On April 19th, 1995, two homegrown terrorists bombed the US federal building in this city.|On April nineteenth, nineteen ninety-five, two homegrown terrorists bombed the US federal building in this city.
2018_09_27_78|That's it. Yes, you said it too late, Evelyn. But you helped Michael out on that one. So go again, Michael.|That's it. Yes, you said it too late, Evelyn. But you helped Michael out on that one. So go again, Michael.
2018_09_20_28|It was John D. MacArthur.|It was John D. MacArthur.
2018_09_24_36|Truck around in It's Tacoma.|Truck around in It's Tacoma.
2018_09_14_51|The Washington Post won the 1973 Pulitzer in Public Service for its investigation of this case.|The Washington Post won the nineteen seventy-three Pulitzer in Public Service for its investigation of this case.
2018_09_25_58|In 1945, more than 5,000 people lived at the top secret lab in this town in New Mexico.|In nineteen forty-five, more than five thousand people lived at the top secret lab in this town in New Mexico.
2018_09_11_74|This writer's decaying mutiny court martial followed Dial M for murder at the Plymouth Theatre.|This writer's decaying mutiny court martial followed Dial M for murder at the Plymouth Theatre.
2018_09_13_41|Here's the clue. Random House defines this fever as greed and excitement caused by it and dates the term to the 1840s.|Here's the clue. Random House defines this fever as greed and excitement caused by it and dates the term to the eighteen fortys.
2018_09_11_50|Port Vila is the capital city of this nation of the Southwest Pacific that was the new Heperides until 1980.|Port Vila is the capital city of this nation of the Southwest Pacific that was the new Heperides until nineteen eighty.
2018_09_19_13|A classic of men's formal wear, this dinner jacket was named for a New York country club that opened in 1886.|A classic of men's formal wear, this dinner jacket was named for a New York country club that opened in eighteen eighty-six.
2018_09_25_44|Paula Hawkins, the girl on the what?|Paula Hawkins, the girl on the what?
2018_07_02_67|We had to face it, we were addicted to love in 1986, thanks to this British singer.|We had to face it, we were addicted to love in nineteen eighty-six, thanks to this British singer.
2018_09_26_29|Nancy Schoppa is from St. Joe, Texas. We keep introducing you as a retired high school teacher, but we haven't said what subjects you taught.|Nancy Schoppa is from Saint Joe, Texas. We keep introducing you as a retired high school teacher, but we haven't said what subjects you taught.
2018_09_21_40|Classical guitarist Christopher Parkening was 16 in 1964 when he got a spot in a masterclass taught by this Spaniard.|Classical guitarist Christopher Parkening was sixteen in nineteen sixty-four when he got a spot in a masterclass taught by this Spaniard.
2018_09_26_54|In the classic video game Joust, contestants were placed upon these birds.|In the classic video game Joust, contestants were placed upon these birds.
2018_09_24_78b|A tributary is a river that flows into another river. This 2540 mile one joins the Mississippi River near St. Louis.|A tributary is a river that flows into another river. This twenty-five forty mile one joins the Mississippi River near Saint Louis.
2018_09_13_30|Kyle Joan, music teacher from Colorado.|Kyle Joan, music teacher from Colorado.
2018_09_14_32|Puzzled Germans say, Ich werstehe nur Bahnhof. All I understand is this transit place.|Puzzled Germans say, Ich werstehe nur Bahnhof. All I understand is this transit place.
2018_09_24_75|Around 1875, he painted dancers preparing for the ballet.|Around eighteen seventy-five, he painted dancers preparing for the ballet.
2018_09_25_16|Faith, you just doubled your score to 2,000. That's two.|Faith, you just doubled your score to two thousand. That's two.
2018_09_25_25|It says here you had a midlife crisis when you were 24.|It says here you had a midlife crisis when you were twenty-four.
2018_09_25_26|And when you turned 26, did you then move back in with your parents?|And when you turned twenty-six, did you then move back in with your parents?
2018_09_21_59|In April of 2018, she became the first sitting U.S. senator to give birth.|In April of twenty eighteen, she became the first sitting U.S. senator to give birth.
2018_07_02_13|That's it.|That's it.
2018_09_27_25|Little girl, little girl, where have you been? Gathering roses to give to her.|Little girl, little girl, where have you been? Gathering roses to give to her.
2018_09_27_54|The Victorians liked this repast at five, but the Earl of Shaftesbury called it a stomach-ruining habit.|The Victorians liked this repast at five, but the Earl of Shaftesbury called it a stomach-ruining habit.
2018_09_21_84|Let's start with Dino down there. He had 7,600. He came up with Topaz, sorry, incorrect. Cost you 3,001 dollar. You're at 45.99. Kyle Jones, wasn't your day. You wound up at 10,600. And you came up with, what is Azure? No, that also is incorrect. So it costs you 5,000. You are at 5,600. Rob Salerno could not be caught. The game was a runaway, but did he come up with a correct response? At first he wrote down what is Sapphire and he followed that up with, I can't make it out.|Let's start with Dino down there. He had seven thousand, six hundred. He came up with Topaz, sorry, incorrect. Cost you three thousand one dollar. You're at forty-five point nine nine. Kyle Jones, wasn't your day. You wound up at ten thousand, six hundred. And you came up with, what is Azure? No, that also is incorrect. So it costs you five thousand. You are at five thousand, six hundred. Rob Salerno could not be caught. The game was a runaway, but did he come up with a correct response? At first he wrote down what is Sapphire and he followed that up with, I can't make it out.
2018_09_20_39|Mercury's job in myth matches the name of this probe that studied Mercury from orbit and eventually crashed into it.|Mercury's job in myth matches the name of this probe that studied Mercury from orbit and eventually crashed into it.
2018_07_02_22|The Two Faces of This by Patricia Highsmith.|The Two Faces of This by Patricia Highsmith.
2018_09_21_45|Countries with fewer than 1 million people. There are a lot of them. Lines from the TV comedy, One Giant Leap. Senators in the 115th Congress. And finally, alternatives to Coachella. I'm not sure about that. Do you know?|Countries with fewer than one million people. There are a lot of them. Lines from the TV comedy, One Giant Leap. Senators in the one hundred and fifteenth Congress. And finally, alternatives to Coachella. I'm not sure about that. Do you know?
2018_07_02_24|He was born January 15th, 1929 in Atlanta. He died with a dream in his heart in Memphis on April 4th, 1968.|He was born January fifteenth, nineteen twenty-nine in Atlanta. He died with a dream in his heart in Memphis on April fourth, nineteen sixty-eight.
2018_09_14_41|In chapter one of this memoir, Solomon Northup says he was happily rescued from bondage in January 1853.|In chapter one of this memoir, Solomon Northup says he was happily rescued from bondage in January eighteen fifty-three.
2018_09_24_58|A climber, especially in a European mountain range.|A climber, especially in a European mountain range.
2018_09_11_37|This 1960 Pulitzer Prize winner by Alan Drury told about the inner workings of the U.S. Senate.|This nineteen sixty Pulitzer Prize winner by Alan Drury told about the inner workings of the U.S. Senate.
2018_09_20_7|called him the Golden State Killer.|called him the Golden State Killer.
2018_09_13_40|His performance in Saturday Night Fever earned him an Oscar nomination for leading actor.|His performance in Saturday Night Fever earned him an Oscar nomination for leading actor.
2018_09_14_13|the are what's the program|the are what's the program
2018_09_27_68|The Arlington Memorial to this military service is seen here.|The Arlington Memorial to this military service is seen here.
2018_09_11_30|In 1875, this Tammany Hall boss escaped from prison and fled to Cuba and then to Spain.|In eighteen seventy-five, this Tammany Hall boss escaped from prison and fled to Cuba and then to Spain.
2018_09_14_84|Patagonia has a museum devoted to these. Its bar has glasses of ice made from them.|Patagonia has a museum devoted to these. Its bar has glasses of ice made from them.
2018_09_25_30|Physicist Edward Teller was dubbed the father of this bomb.|Physicist Edward Teller was dubbed the father of this bomb.
2018_09_13_85|Herald Square in this borough.|Herald Square in this borough.
2018_09_26_84|Jimmy has the clue for you.|Jimmy has the clue for you.
2018_09_13_76|It can be used after a number from 1 to 12 to tell someone what direction an object is.|It can be used after a number from one to twelve to tell someone what direction an object is.
2018_09_24_39|Need some insight on its insight? Okay, the car gets 44 miles per gallon.|Need some insight on its insight? Okay, the car gets forty-four miles per gallon.
2018_09_20_9|The structure of her novel, To the Lighthouse, is two days separated by the passage of 10 years.|The structure of her novel, To the Lighthouse, is two days separated by the passage of ten years.
2018_09_14_52|Here's the clue. His death on January 22nd, two days after Nixon's second inauguration, left no living ex-US presidents.|Here's the clue. His death on January twenty-twond, two days after Nixon's second inauguration, left no living ex-US presidents.
2018_09_14_59|That's it, as a total eclipse was occurring at the moment.|That's it, as a total eclipse was occurring at the moment.
2018_09_13_81|Don't confuse a five letter possessive pronoun with this contraction, it's homophone.|Don't confuse a five letter possessive pronoun with this contraction, it's homophone.
2018_09_19_54|Decorator Rachel Ashwell gives tips to achieve the aura of old money and cushy comfort in books called This Chic.|Decorator Rachel Ashwell gives tips to achieve the aura of old money and cushy comfort in books called This Chic.
2018_07_02_34|And who won?|And who won?
2018_09_14_73|a cauldron.|a cauldron.
2018_09_14_72|Roger Rabbit was one, and it was part of the name of the town where he lived.|Roger Rabbit was one, and it was part of the name of the town where he lived.
2018_09_25_47|Sue Monk Kidd, the invention of these.|Sue Monk Kidd, the invention of these.
2018_09_27_3|Nilesat.|Nilesat.
2018_09_10_29|How much money have you won so far on the program? 39,000 dollars? Yeah, okay. You're in good shape.|How much money have you won so far on the program? thirty-nine thousand dollars? Yeah, okay. You're in good shape.
2018_07_02_48|Industrial hazards in the workplace are among this administration's concerns. OSHA, O-S-H-A.|Industrial hazards in the workplace are among this administration's concerns. OSHA, O-S-H-A.
2018_09_19_65|This precious metal got its name from a Spanish word for silver.|This precious metal got its name from a Spanish word for silver.
2018_09_26_61|Okay, here is the clue. Take a look. These two state capitals, 1,450 miles apart, are both just shy of 45 degrees north latitude.|Okay, here is the clue. Take a look. These two state capitals, one thousand, four hundred and fifty miles apart, are both just shy of forty-five degrees north latitude.
2018_09_19_49|Bazooka is a brand of this.|Bazooka is a brand of this.
2018_09_26_26|And Chinese, we know why. Evelyn Rubin, family physician from Toronto, Ontario, Canada, and a huge Seinfeld fan. So you missed the series, right?|And Chinese, we know why. Evelyn Rubin, family physician from Toronto, Ontario, Canada, and a huge Seinfeld fan. So you missed the series, right?
2018_09_19_22|Now, Jordan Moore, you're from Atlanta, Georgia. You're here today because you tried out for the program. But I know your mom would love to be a contestant on our program, but she's afraid of what?|Now, Jordan Moore, you're from Atlanta, Georgia. You're here today because you tried out for the program. But I know your mom would love to be a contestant on our program, but she's afraid of what?
2018_09_11_56|His second novel, The Beautiful and Damned, was published in 1922 and deals with a rich and glamorous couple.|His second novel, The Beautiful and Damned, was published in nineteen twenty-two and deals with a rich and glamorous couple.
2018_09_27_73|That would be Mobile, Alabama.|That would be Mobile, Alabama.
2018_09_10_53|Bob Parr stays home taking care of the kids, while Elastigirl is out saving the world in this 2018 sequel.|Bob Parr stays home taking care of the kids, while Elastigirl is out saving the world in this twenty eighteen sequel.
2018_09_20_4|Let's investigate how a higher loyalty by this ex-FBI head was a 2018 bestseller before it was even released.|Let's investigate how a higher loyalty by this ex-FBI head was a twenty eighteen bestseller before it was even released.
2018_09_26_68|President Cleveland and ex-Sheriff Pardon James Brooks, a cowboy killing captain in this Texas Law and Order Force.|President Cleveland and ex-Sheriff Pardon James Brooks, a cowboy killing captain in this Texas Law and Order Force.
2018_09_19_72|In Change of Habit, Mary Tyler Moore clashes with a local priest and falls for this rocker.|In Change of Habit, Mary Tyler Moore clashes with a local priest and falls for this rocker.
2018_09_10_11|Insects, yes, each correct response has to begin with I-N.|Insects, yes, each correct response has to begin with I-N.
2018_09_11_43|In the lead, Becky, you get to go first in double jeopardy.|In the lead, Becky, you get to go first in double jeopardy.
2018_09_21_66|Raise a toast to this man for his 19th century discoveries in microbiology and for saving the French wine industry.|Raise a toast to this man for his nineteenth century discoveries in microbiology and for saving the French wine industry.
2018_09_25_33|One of the two letters that appear as the mint mark on most US coins struck for circulation today.|One of the two letters that appear as the mint mark on most US coins struck for circulation today.
2018_09_11_84|Scary category, perhaps, for final? Design. Players, here's your clue.|Scary category, perhaps, for final? Design. Players, here's your clue.
2018_09_13_54|Here's the clue. He had nothing to do with the title, but Aaron Copland said, I've begun to see the mountains myself. On hearing this piece,|Here's the clue. He had nothing to do with the title, but Aaron Copland said, I've begun to see the mountains myself. On hearing this piece,
2018_09_19_5|The Daily aired an uncomfortable interview between this Fox News host and the reporters who likely got him fired.|The Daily aired an uncomfortable interview between this Fox News host and the reporters who likely got him fired.
2018_09_24_21|Stockings in an open diamond shaped pattern are called these, which honestly does not sound sexy at all.|Stockings in an open diamond shaped pattern are called these, which honestly does not sound sexy at all.
2018_09_10_80|Answer there.|Answer there.
2018_09_13_32|All right, Lauren, you have command of the board right now, young lady, so please make a selection for us.|All right, Lauren, you have command of the board right now, young lady, so please make a selection for us.
2018_09_27_9|She is for this small sack that stores about one and a half ounces of bile at a time.|She is for this small sack that stores about one and a half ounces of bile at a time.
2018_07_02_41|Picasso, right.|Picasso, right.
2018_09_20_80|In legend, he called all the animals together, but only 12 came, including a rat and a dragon. 30 seconds. Good luck.|In legend, he called all the animals together, but only twelve came, including a rat and a dragon. thirty seconds. Good luck.
2018_09_11_19|looking forward to having them as members of Jeopardy! teams. All right, Becky Warren, rock musician from Nashville.|looking forward to having them as members of Jeopardy! teams. All right, Becky Warren, rock musician from Nashville.
2018_09_19_9|A spinoff of this ESPN's numerical award-winning documentary series was deemed worth a listen.|A spinoff of this ESPN's numerical award-winning documentary series was deemed worth a listen.
2018_09_10_64|He becomes the Rean King.|He becomes the Rean King.
2018_09_21_7|These Vikings came from the north of France, and their descendants included William the Conqueror.|These Vikings came from the north of France, and their descendants included William the Conqueror.
2018_09_11_52|John Grisham followed A Time to Kill with this novel about a Harvard law grad joining a shady southern practice.|John Grisham followed A Time to Kill with this novel about a Harvard law grad joining a shady southern practice.
2018_09_26_18|All right, you'll like this clue, and I'll tell you why in a moment. Take a look.|All right, you'll like this clue, and I'll tell you why in a moment. Take a look.
2018_07_02_40|All right, here is the clue for you. Born in Spain in 1881, he drew his last breath near Cannes April 8, 1973.|All right, here is the clue for you. Born in Spain in eighteen eighty-one, he drew his last breath near Cannes April eight, nineteen seventy-three.
2018_09_26_46|That would be the Weasel family.|That would be the Weasel family.
2018_09_25_31|It's used with dates to mean approximately or around that time.|It's used with dates to mean approximately or around that time.
2018_09_27_34|Tigrisat.|Tigrisat.
2018_09_26_83|Sometimes a coronary artery needs one of these, also a section of a highway.|Sometimes a coronary artery needs one of these, also a section of a highway.
2018_07_02_93|We need both.|We need both.
2018_09_25_69|Named for the prisoner number of this man, the 46664 campaign started with a Queen concert in South Africa.|Named for the prisoner number of this man, the forty-six thousand, six hundred and sixty-four campaign started with a Queen concert in South Africa.
2018_07_02_47|Jimmy will wrap up that category.|Jimmy will wrap up that category.
2018_09_19_57|This medal, awarded to African Americans for outstanding achievement, is named for an early NAACP chairman.|This medal, awarded to African Americans for outstanding achievement, is named for an early NAACP chairman.
2018_09_21_23|Okay, Kyle Jones, you've won a ton of money. 145,000. dollars You're also, in addition to being a music teacher, you're a composer. I have the feeling that a lot of that money will give you freedom to stay home, relax, and compose.|Okay, Kyle Jones, you've won a ton of money. one hundred and forty-five thousand dollars. You're also, in addition to being a music teacher, you're a composer. I have the feeling that a lot of that money will give you freedom to stay home, relax, and compose.
2018_09_24_80|Sons of the Desert, a fan society of this comedy duo, is named for the pair's 1933 film.|Sons of the Desert, a fan society of this comedy duo, is named for the pair's nineteen thirty-three film.
2018_09_27_18|This character, this character, fly away home. Your house is on fire and your children have gone.|This character, this character, fly away home. Your house is on fire and your children have gone.
2018_09_19_7|What is Reddit?|What is Reddit?
2018_09_26_27|Have you been out to see him? He's on the road touring these days.|Have you been out to see him? He's on the road touring these days.
2018_09_11_67|Seaweed or algae? Yeah.|Seaweed or algae? Yeah.
2018_09_13_27|Do they tend to be shy rather than outgoing at that age?|Do they tend to be shy rather than outgoing at that age?
2018_09_14_27|You were named after a man who was governor of Alabama?|You were named after a man who was governor of Alabama?
2018_09_27_70|In 1971, David Scott went more than 200,000 miles to leave a plaque with 14 names and a sculpture entitled Fallen This.|In nineteen seventy-one, David Scott went more than two hundred thousand miles to leave a plaque with fourteen names and a sculpture entitled Fallen This.
2018_09_14_23|pretty part of the province.|pretty part of the province.
2018_07_02_70|Diamond head.|Diamond head.
2018_09_11_48|Vikings' waterways of the Tsar's cruise travels down this river in Russia.|Vikings' waterways of the Tsar's cruise travels down this river in Russia.
2018_09_19_4|meaning separateness, it was the official policy of racial segregation in South Africa until the 90s.|meaning separateness, it was the official policy of racial segregation in South Africa until the ninetys.
2018_09_10_74|A passage from the book of Hosea was the inspiration Israel's first minister of transport had for naming this airline.|A passage from the book of Hosea was the inspiration Israel's first minister of transport had for naming this airline.
2018_09_21_38|It was the sequel to the Winds of War.|It was the sequel to the Winds of War.
2018_09_27_38|What is Sweden?|What is Sweden?
2018_09_27_8|There is much cosplay on FCBD. Free this kind of publication day each May.|There is much cosplay on FCBD. Free this kind of publication day each May.
2018_09_25_8|A game between these two NHL teams was described as a West Side story clash.|A game between these two NHL teams was described as a West Side story clash.
2018_09_21_8|During the English Civil War, the parliamentarians were given this derisive nickname for their close-cropped hair.|During the English Civil War, the parliamentarians were given this derisive nickname for their close-cropped hair.
2018_09_24_6|Oh, you're drawing a blank, unfortunately.|Oh, you're drawing a blank, unfortunately.
2018_09_13_20|In 2017, China celebrated the 35th birthday of Xinjing, one of the world's oldest of these.|In twenty seventeen, China celebrated the thirty-fiveth birthday of Xinjing, one of the world's oldest of these.
2018_09_21_60|He pushes on two pillars and brings the house down for some sweet revenge in Judges chapter 16.|He pushes on two pillars and brings the house down for some sweet revenge in Judges chapter sixteen.
2018_09_27_7|If you missed March 14th, you can always wait until July 22nd or 7 over 22, this number's approximation day.|If you missed March fourteenth, you can always wait until July twenty-twond or seven over twenty-two, this number's approximation day.
2018_09_19_15|She named Ivy Park in part for her daughter.|She named Ivy Park in part for her daughter.
2018_09_11_78|Freud put plenty of laugh lines in jokes and their relation to this part of the mind.|Freud put plenty of laugh lines in jokes and their relation to this part of the mind.
2018_09_19_58|That award is the Spingarn Medal.|That award is the Spingarn Medal.
2018_09_20_74|The Pribilof Islands.|The Pribilof Islands.
2018_09_11_1|Celebrating our 35th season here on Jeopardy! is going to be a little later on this year with the Jeopardy! All-Star Games. Some of your favorite champions from the past returning to the program to compete as members of a team. Yeah, gonna be fun. A little more about that later in this program. Right now though, Rick, Laurie and Becky, good to have you with us. Let's go to work.|Celebrating our thirty-fiveth season here on Jeopardy! is going to be a little later on this year with the Jeopardy! All-Star Games. Some of your favorite champions from the past returning to the program to compete as members of a team. Yeah, gonna be fun. A little more about that later in this program. Right now though, Rick, Laurie and Becky, good to have you with us. Let's go to work.
2018_09_20_33|The T runs off from a building where horses are kept and becomes this weasel-like mammal with dark brown fur.|The T runs off from a building where horses are kept and becomes this weasel-like mammal with dark brown fur.
2018_07_02_65|Here's Keely Smith with This Man, her one-time partner in music and life.|Here's Keely Smith with This Man, her one-time partner in music and life.
2018_09_10_54|A mute Sally Hawkins falls in love with an amphibious creature in this 2017 movie, Oscar's Best Picture.|A mute Sally Hawkins falls in love with an amphibious creature in this twenty seventeen movie, Oscar's Best Picture.
2018_09_26_35|Tactical oceanography is offered at this school in Maryland and probably not too many other places.|Tactical oceanography is offered at this school in Maryland and probably not too many other places.
2018_09_10_7|This composer died in 1791. His widow, Constanze, lived until 1842, and there are even purported photos of her.|This composer died in seventeen ninety-one. His widow, Constanze, lived until eighteen forty-two, and there are even purported photos of her.
2018_09_21_85|No, the country was Turkey and the gem and the color is turquoise. Turquoise. Yeah, doesn't it sound easy now?|No, the country was Turkey and the gem and the color is turquoise. Turquoise. Yeah, doesn't it sound easy now?
2018_09_25_53|The Norse believed that after the giant Ymir died, his skull became the sky, and his brains were flung into it, becoming these.|The Norse believed that after the giant Ymir died, his skull became the sky, and his brains were flung into it, becoming these.
2018_09_25_10|The Bulls and the Bears. Yeah, you're on the plus side.|The Bulls and the Bears. Yeah, you're on the plus side.
2018_09_19_21|in our special Jeopardy! All-Star Games. And you'll be seeing this Saturday, remember, on Facebook Live when we have our draft as our captains pick their teams.|in our special Jeopardy! All-Star Games. And you'll be seeing this Saturday, remember, on Facebook Live when we have our draft as our captains pick their teams.
2018_09_13_26|How old are the kids?|How old are the kids?
2018_09_20_36|Brian Urlacher and Walter Payton.|Brian Urlacher and Walter Payton.
2018_09_10_59|Oddly, the protagonist of the tin drum stops doing this at age three.|Oddly, the protagonist of the tin drum stops doing this at age three.
2018_09_27_90b|In 1883, a Catholic diocese sold this to the state of Texas for 20,000. dollars You have 30 seconds. Good luck.|In eighteen eighty-three, a Catholic diocese sold this to the state of Texas for twenty thousand dollars. You have thirty seconds. Good luck.
2018_09_19_12|The start of the Persian Gulf War in January of 1991 was known as Operation This.|The start of the Persian Gulf War in January of nineteen ninety-one was known as Operation This.
2018_09_10_33|In 1973, Ms. Cort and Mr. Newcomb got 25,000 dollars each as the US Open was the first of this quartet of titles to equalize men's and women's prizes.|In nineteen seventy-three, Ms. Cort and Mister Newcomb got twenty-five thousand dollars each as the US Open was the first of this quartet of titles to equalize men's and women's prizes.
2018_09_11_26|Here's the Buzz. He's the voice of Buzz Lightyear.|Here's the Buzz. He's the voice of Buzz Lightyear.
2018_09_14_42|The Last Castle takes readers inside this largest residence in the United States, once a Vanderbilt home.|The Last Castle takes readers inside this largest residence in the United States, once a Vanderbilt home.
2018_09_10_14|I am strong, I am invincible.|I am strong, I am invincible.
2018_09_27_57|I lost by three votes. I demand this second tabulation.|I lost by three votes. I demand this second tabulation.
2018_07_02_61|That's right, the French for dolphin. Pick again.|That's right, the French for dolphin. Pick again.
2018_09_10_82|It has to be between K and Q and it happens to be Princeton. So you lost a bundle and we're with less than a minute to go now.|It has to be between K and Q and it happens to be Princeton. So you lost a bundle and we're with less than a minute to go now.
2018_09_13_89|On October 4th, 1940, for the premiere of what's been called his most famous movie role, Ronald Reagan was in this city. Thirty seconds. Good luck.|On October fourth, nineteen forty, for the premiere of what's been called his most famous movie role, Ronald Reagan was in this city. Thirty seconds. Good luck.
2018_09_24_85|Seen here, John William Waterhouse's The Lady of Shalott was inspired by this Brit's narrative poem.|Seen here, John William Waterhouse's The Lady of Shalott was inspired by this Brit's narrative poem.
2018_09_11_71|Hominem time. A Battlestar Galactica cuss word, or an oil extraction process.|Hominem time. A Battlestar Galactica cuss word, or an oil extraction process.
2018_07_02_82|Male and female words that precede headed to describe a stubborn person and the Egyptian goddess Hathor.|Male and female words that precede headed to describe a stubborn person and the Egyptian goddess Hathor.
2018_07_02_42|Born in Chicago in 1943, he was checkmated in Reykjavik in 2008.|Born in Chicago in nineteen forty-three, he was checkmated in Reykjavik in twenty oh eight.
2018_09_27_40|Hamilton Tiger Cats|Hamilton Tiger Cats
2018_09_24_11|Lockheed Martin adopted the name Skunk Works from a similar name for a backwoods still in this comic strip.|Lockheed Martin adopted the name Skunk Works from a similar name for a backwoods still in this comic strip.
2018_09_20_14|Alfred Butts glued gridded blueprints onto checkerboards and hand-lettered wood tiles to create this game.|Alfred Butts glued gridded blueprints onto checkerboards and hand-lettered wood tiles to create this game.
2018_09_13_3b|Here are the categories. At 35, just like our show. Same first and last letter in each correct response. Bad folks in books, oh. I got a fever and the only prescription is more cowbell.|Here are the categories. At thirty-five, just like our show. Same first and last letter in each correct response. Bad folks in books, oh. I got a fever and the only prescription is more cowbell.
2018_09_19_45|Bernstein crafted several memorable tunes, such as Tonight for this 1957 musical sensation.|Bernstein crafted several memorable tunes, such as Tonight for this nineteen fifty-seven musical sensation.
2018_09_26_12|a playground game, Bell Threat.|a playground game, Bell Threat.
2018_09_11_69|We were going for a pseudonym.|We were going for a pseudonym.
2018_07_02_55|A ghost in Hamlet speaks of air to stand on end like quills of this animal.|A ghost in Hamlet speaks of air to stand on end like quills of this animal.
2018_09_26_93|All right, you did well. 17,800, dollars that operation category kind of just fell right into your lap. Nancy and Jordan, still in good shape, as the three of you get to consider your wagers on your knowledge of authors.|All right, you did well. seventeen thousand, eight hundred dollars, that operation category kind of just fell right into your lap. Nancy and Jordan, still in good shape, as the three of you get to consider your wagers on your knowledge of authors.
2018_09_11_23|Why was George Romero your favorite?|Why was George Romero your favorite?
2018_09_21_15|a non-abominable snowman, or a dessert at Wendy's.|a non-abominable snowman, or a dessert at Wendy's.
2018_09_14_45|Reel in some of these colorful candies named for the country of their birth.|Reel in some of these colorful candies named for the country of their birth.
2018_09_13_44|Labor of the Pringles. Less than a minute now, Kyle.|Labor of the Pringles. Less than a minute now, Kyle.
2018_09_20_23|Bucky McMahon is from Florida. Reenacted the ancient Birdman competition on Easter Island. What's all that about?|Bucky McMahon is from Florida. Reenacted the ancient Birdman competition on Easter Island. What's all that about?
2018_07_02_20|all my Octobers.|all my Octobers.
2018_09_10_12|Depending on how you pronounce it, it can mean to hint at, or very personal and private.|Depending on how you pronounce it, it can mean to hint at, or very personal and private.
2018_09_27_5|G is for this Dutch cheese that's named for a port near Rotterdam.|G is for this Dutch cheese that's named for a port near Rotterdam.
2018_07_02_44|There's lots to check out there. L-O-C.|There's lots to check out there. L-O-C.
2018_09_10_56|The Disaster Artist chronicles Tommy Wiseau making this so bad it's good film.|The Disaster Artist chronicles Tommy Wiseau making this so bad it's good film.
2018_07_02_50|an adult female horse, and 500 sheets of paper.|an adult female horse, and five hundred sheets of paper.
2018_09_14_44|Sprinkles, which opened its first store in 2005, became an overnight sensation selling these.|Sprinkles, which opened its first store in twenty oh five, became an overnight sensation selling these.
2018_09_10_50|Back to basics, and that happens to be the first category in Double Jeopardy. That's followed by history, business, the movies, literature, and then colleges east of the Mississippi from K to Q. Isaac, off you go.|Back to basics, and that happens to be the first category in Double Jeopardy. That's followed by history, business, the movies, literature, and then colleges east of the Mississippi from K to Q. Isaac, off you go.
2018_09_21_39|What is war and remembrance? Three clues left.|What is war and remembrance? Three clues left.
